Timestamp,Nifty_LTP,Expiry_Used,Strike,Premium,OI_Chg,Status,Reason
2025-12-16 12:30:00,25981.1,16Dec25,N/A,0,-160795.0,SCAN,No Trend
2025-12-16 12:35:00,25968.0,16Dec25,N/A,0,160522.0,SCAN,No Short Covering
2025-12-16 12:40:00,25966.5,16Dec25,N/A,0,360.0,SCAN,No Short Covering
2025-12-16 12:45:00,25961.0,16Dec25,N/A,0,-160628.0,SCAN,No Trend
2025-12-16 12:50:00,25968.5,16Dec25,N/A,0,160848.0,SCAN,No Short Covering
2025-12-16 12:55:00,25975.0,16Dec25,N/A,0,65.0,SCAN,No Short Covering
2025-12-16 13:00:00,25965.6,16Dec25,N/A,0,-161183.0,SCAN,No Trend
2025-12-16 13:05:00,25960.0,16Dec25,N/A,0,160486.0,SCAN,No Short Covering
2025-12-16 13:10:00,25957.3,16Dec25,N/A,0,434.0,SCAN,No Short Covering
2025-12-16 13:15:00,25964.0,16Dec25,N/A,0,-160512.0,SCAN,No Trend
2025-12-16 13:20:00,25964.0,16Dec25,N/A,0,160891.0,SCAN,No Short Covering
2025-12-16 13:25:00,25961.3,16Dec25,N/A,0,-33.0,SCAN,No Trend
2025-12-16 13:30:00,25974.1,16Dec25,N/A,0,-160841.0,SCAN,No Trend
2025-12-16 13:35:00,25984.0,16Dec25,N/A,0,160815.0,SCAN,No Short Covering
2025-12-16 13:40:00,25985.0,16Dec25,N/A,0,-265.0,SCAN,No Trend
2025-12-16 13:45:00,26005.0,16Dec25,N/A,0,-161051.0,SCAN,No Trend
2025-12-16 13:50:00,26002.0,16Dec25,N/A,0,160497.0,SCAN,No Short Covering
2025-12-16 13:55:00,25980.0,16Dec25,N/A,0,-234.0,SCAN,No Trend
2025-12-16 14:00:00,25978.3,16Dec25,N/A,0,-160386.0,SCAN,No Trend
2025-12-16 14:05:00,25973.3,16Dec25,N/A,0,160437.0,SCAN,No Short Covering
2025-12-16 14:10:00,25965.0,16Dec25,N/A,0,-130.0,SCAN,No Trend
2025-12-16 14:15:00,25941.2,16Dec25,N/A,0,52.0,SCAN,No Short Covering
2025-12-16 14:20:00,25957.0,16Dec25,N/A,0,1000.0,SCAN,No Short Covering
2025-12-16 14:25:00,25958.0,16Dec25,N/A,0,175.0,SCAN,No Short Covering
2025-12-16 14:30:00,25947.0,16Dec25,N/A,0,-160784.0,SCAN,No Trend
2025-12-16 14:35:00,25959.8,16Dec25,N/A,0,161074.0,SCAN,No Short Covering
2025-12-16 14:40:00,25961.0,16Dec25,N/A,0,32.0,SCAN,No Short Covering
2025-12-16 14:45:00,25960.3,16Dec25,N/A,0,-161073.0,SCAN,No Trend
2025-12-16 14:50:00,25972.0,16Dec25,N/A,0,160908.0,SCAN,No Short Covering
2025-12-16 14:55:00,25968.9,16Dec25,N/A,0,-639.0,SCAN,No Trend
2025-12-16 15:00:00,25956.0,16Dec25,N/A,0,-160770.0,SCAN,No Trend
2025-12-16 15:05:00,25953.2,16Dec25,N/A,0,160473.0,SCAN,No Short Covering
2025-12-16 15:10:00,25948.0,16Dec25,N/A,0,-160489.0,SCAN,No Trend
2025-12-16 15:15:00,25933.0,16Dec25,N/A,0,161022.0,SCAN,No Short Covering
2025-12-16 15:20:00,25939.9,16Dec25,N/A,0,1604.0,SCAN,No Short Covering
2025-12-16 15:25:00,25932.0,16Dec25,N/A,0,-160778.0,SCAN,No Trend
2025-12-16 15:30:00,25932.0,16Dec25,N/A,0,0.0,SCAN,No Short Covering
2025-12-17 09:15:00,25959.0,23Dec25,N/A,0,322138.0,SCAN,No Short Covering
2025-12-17 09:20:00,25999.0,23Dec25,N/A,0,-323094.0,SCAN,No Trend
2025-12-17 09:25:00,25980.6,23Dec25,N/A,0,160823.0,SCAN,No Short Covering
2025-12-17 09:30:00,25998.0,23Dec25,N/A,0,-54.0,SCAN,No Trend
2025-12-17 09:35:00,25989.0,23Dec25,N/A,0,-161189.0,SCAN,No Trend
2025-12-17 09:40:00,25955.0,23Dec25,N/A,0,160906.0,SCAN,No Short Covering
2025-12-17 09:45:00,25939.0,23Dec25,N/A,0,-34.0,SCAN,No Trend
2025-12-17 09:50:00,25937.1,23Dec25,N/A,0,-160815.0,SCAN,No Trend
2025-12-17 09:55:00,25938.3,23Dec25,N/A,0,161120.0,SCAN,No Short Covering
2025-12-17 10:00:00,25912.5,23Dec25,N/A,0,136.0,SCAN,No Short Covering
2025-12-17 10:05:00,25914.7,23Dec25,N/A,0,-160929.0,SCAN,No Trend
2025-12-17 10:10:00,25915.6,23Dec25,N/A,0,161639.0,SCAN,No Short Covering
2025-12-17 10:15:00,25923.6,23Dec25,N/A,0,140.0,SCAN,No Short Covering
2025-12-17 10:20:00,25895.0,23Dec25,N/A,0,-161509.0,SCAN,No Trend
2025-12-17 10:25:00,25887.9,23Dec25,N/A,0,161772.0,SCAN,No Short Covering
2025-12-17 10:30:00,25895.0,23Dec25,N/A,0,415.0,SCAN,No Short Covering
2025-12-17 10:35:00,25891.3,23Dec25,N/A,0,-161802.0,SCAN,No Trend
2025-12-17 10:40:00,25897.1,23Dec25,N/A,0,161759.0,SCAN,No Short Covering
2025-12-17 10:45:00,25902.0,23Dec25,N/A,0,337.0,SCAN,No Short Covering
2025-12-17 10:50:00,25891.1,23Dec25,N/A,0,-161911.0,SCAN,No Trend
2025-12-17 10:55:00,25897.0,23Dec25,N/A,0,162150.0,SCAN,No Short Covering
2025-12-17 11:00:00,25900.0,23Dec25,N/A,0,141.0,SCAN,No Short Covering
2025-12-17 11:05:00,25907.4,23Dec25,N/A,0,-162241.0,SCAN,No Trend
2025-12-17 11:10:00,25920.0,23Dec25,N/A,0,161960.0,SCAN,No Short Covering
2025-12-17 11:15:00,25915.3,23Dec25,N/A,0,-295.0,SCAN,No Trend
2025-12-17 11:20:00,25906.9,23Dec25,N/A,0,-162013.0,SCAN,No Trend
2025-12-17 11:25:00,25890.0,23Dec25,N/A,0,162167.0,SCAN,No Short Covering
2025-12-17 11:30:00,25892.0,23Dec25,N/A,0,140.0,SCAN,No Short Covering
2025-12-17 11:35:00,25893.7,23Dec25,N/A,0,-162118.0,SCAN,No Trend
2025-12-17 11:40:00,25905.9,23Dec25,N/A,0,162154.0,SCAN,No Short Covering
2025-12-17 11:45:00,25918.0,23Dec25,N/A,0,125.0,SCAN,No Short Covering
2025-12-17 11:50:00,25908.0,23Dec25,N/A,0,-162168.0,SCAN,No Trend
2025-12-17 11:55:00,25899.1,23Dec25,N/A,0,162229.0,SCAN,No Short Covering
2025-12-17 12:00:00,25877.0,23Dec25,N/A,0,-162203.0,SCAN,No Trend
2025-12-17 12:05:00,25875.0,23Dec25,N/A,0,162424.0,SCAN,No Short Covering
2025-12-17 12:10:00,25875.0,23Dec25,N/A,0,397.0,SCAN,No Short Covering
2025-12-17 12:15:00,25882.0,23Dec25,N/A,0,-162505.0,SCAN,No Trend
2025-12-17 12:20:00,25874.2,23Dec25,N/A,0,162559.0,SCAN,No Short Covering
2025-12-17 12:25:00,25862.5,23Dec25,N/A,0,78.0,SCAN,No Short Covering
2025-12-17 12:30:00,25872.5,23Dec25,N/A,0,-162543.0,SCAN,No Trend
2025-12-17 12:35:00,25867.8,23Dec25,N/A,0,162644.0,SCAN,No Short Covering
2025-12-17 12:40:00,25877.5,23Dec25,N/A,0,-47.0,SCAN,No Trend
2025-12-17 12:45:00,25875.0,23Dec25,N/A,0,-162570.0,SCAN,No Trend
2025-12-17 12:50:00,25866.7,23Dec25,N/A,0,162639.0,SCAN,No Short Covering
2025-12-17 12:55:00,25868.0,23Dec25,N/A,0,113.0,SCAN,No Short Covering
2025-12-17 13:00:00,25870.5,23Dec25,N/A,0,-162617.0,SCAN,No Trend
2025-12-17 13:05:00,25871.9,23Dec25,N/A,0,162891.0,SCAN,No Short Covering
2025-12-17 13:10:00,25868.9,23Dec25,N/A,0,193.0,SCAN,No Short Covering
2025-12-17 13:15:00,25883.0,23Dec25,N/A,0,-162892.0,SCAN,No Trend
2025-12-17 13:20:00,25888.8,23Dec25,N/A,0,163044.0,SCAN,No Short Covering
2025-12-17 13:25:00,25888.2,23Dec25,N/A,0,-113.0,SCAN,No Trend
2025-12-17 13:30:00,25881.0,23Dec25,N/A,0,-162954.0,SCAN,No Trend
2025-12-17 13:35:00,25872.0,23Dec25,N/A,0,163120.0,SCAN,No Short Covering
2025-12-17 13:40:00,25865.0,23Dec25,N/A,0,186.0,SCAN,No Short Covering
2025-12-17 13:45:00,25866.4,23Dec25,N/A,0,-163064.0,SCAN,No Trend
2025-12-17 13:50:00,25874.9,23Dec25,N/A,0,22.0,SCAN,No Short Covering
2025-12-17 13:55:00,25873.8,23Dec25,N/A,0,163313.0,SCAN,No Short Covering
2025-12-17 14:00:00,25872.8,23Dec25,N/A,0,-163267.0,SCAN,No Trend
2025-12-17 14:05:00,25871.4,23Dec25,N/A,0,163230.0,SCAN,No Short Covering
2025-12-17 14:10:00,25881.0,23Dec25,N/A,0,17.0,SCAN,No Short Covering
2025-12-17 14:15:00,25894.0,23Dec25,N/A,0,-163220.0,SCAN,No Trend
2025-12-17 14:20:00,25874.4,23Dec25,N/A,0,163161.0,SCAN,No Short Covering
2025-12-17 14:25:00,25870.1,23Dec25,N/A,0,115.0,SCAN,No Short Covering
2025-12-17 14:30:00,25877.5,23Dec25,N/A,0,-163170.0,SCAN,No Trend
2025-12-17 14:35:00,25862.2,23Dec25,N/A,0,163469.0,SCAN,No Short Covering
2025-12-17 14:40:00,25876.0,23Dec25,N/A,0,569.0,SCAN,No Short Covering
2025-12-17 14:45:00,25885.0,23Dec25,N/A,0,-163724.0,SCAN,No Trend
2025-12-17 14:50:00,25889.1,23Dec25,N/A,0,163737.0,SCAN,No Short Covering
2025-12-17 14:55:00,25885.5,23Dec25,N/A,0,-152.0,SCAN,No Trend
2025-12-17 15:00:00,25894.9,23Dec25,N/A,0,-163656.0,SCAN,No Trend
2025-12-17 15:05:00,25893.0,23Dec25,N/A,0,164004.0,SCAN,No Short Covering
2025-12-17 15:10:00,25892.9,23Dec25,N/A,0,128.0,SCAN,No Short Covering
2025-12-17 15:15:00,25895.0,23Dec25,N/A,0,-163802.0,SCAN,No Trend
2025-12-17 15:20:00,25901.8,23Dec25,N/A,0,164391.0,SCAN,No Short Covering
2025-12-17 15:25:00,25910.0,23Dec25,N/A,0,546.0,SCAN,No Short Covering
2025-12-17 15:30:00,25910.0,23Dec25,N/A,0,0.0,SCAN,No Short Covering
2025-12-18 09:15:00,25847.0,23Dec25,N/A,0,163896.0,SCAN,No Short Covering
2025-12-18 09:20:00,25863.0,23Dec25,N/A,0,-328475.0,SCAN,No Trend
2025-12-18 09:25:00,25856.0,23Dec25,N/A,0,164641.0,SCAN,No Short Covering
2025-12-18 09:30:00,25858.8,23Dec25,N/A,0,178.0,SCAN,No Short Covering
2025-12-18 09:35:00,25851.7,23Dec25,N/A,0,-164151.0,SCAN,No Trend
2025-12-18 09:40:00,25820.0,23Dec25,N/A,0,165286.0,SCAN,No Short Covering
2025-12-18 09:45:00,25815.6,23Dec25,N/A,0,800.0,SCAN,No Short Covering
2025-12-18 09:50:00,25819.0,23Dec25,N/A,0,-165303.0,SCAN,No Trend
2025-12-18 09:55:00,25820.8,23Dec25,N/A,0,166134.0,SCAN,No Short Covering
2025-12-18 10:00:00,25815.8,23Dec25,N/A,0,37.0,SCAN,No Short Covering
2025-12-18 10:05:00,25845.8,23Dec25,N/A,0,-165960.0,SCAN,No Trend
2025-12-18 10:10:00,25864.0,23Dec25,N/A,0,165880.0,SCAN,No Short Covering
2025-12-18 10:15:00,25900.0,23Dec25,N/A,0,-71.0,SCAN,No Trend
2025-12-18 10:20:00,25908.6,23Dec25,N/A,0,-166243.0,SCAN,No Trend
2025-12-18 10:25:00,25912.8,23Dec25,N/A,0,164233.0,SCAN,No Short Covering
2025-12-18 10:30:00,25934.4,23Dec25,N/A,0,-666.0,SCAN,No Trend
2025-12-18 10:35:00,25929.9,23Dec25,N/A,0,-165024.0,SCAN,No Trend
2025-12-18 10:40:00,25931.2,23Dec25,N/A,0,163798.0,SCAN,No Short Covering
2025-12-18 10:45:00,25928.0,23Dec25,N/A,0,-350.0,SCAN,No Trend
2025-12-18 10:50:00,25920.1,23Dec25,N/A,0,-163868.0,SCAN,No Trend
2025-12-18 10:55:00,25933.0,23Dec25,N/A,0,163708.0,SCAN,No Short Covering
2025-12-18 11:00:00,25909.0,23Dec25,N/A,0,-90.0,SCAN,No Trend
2025-12-18 11:05:00,25916.0,23Dec25,N/A,0,-163618.0,SCAN,No Trend
2025-12-18 11:10:00,25909.7,23Dec25,N/A,0,163694.0,SCAN,No Short Covering
2025-12-18 11:15:00,25899.8,23Dec25,N/A,0,-248.0,SCAN,No Trend
2025-12-18 11:20:00,25936.9,23Dec25,N/A,0,-163550.0,SCAN,No Trend
2025-12-18 11:25:00,25940.4,23Dec25,N/A,0,163637.0,SCAN,No Short Covering
2025-12-18 11:30:00,25938.0,23Dec25,N/A,0,-184.0,SCAN,No Trend
2025-12-18 11:35:00,25942.0,23Dec25,N/A,0,-163547.0,SCAN,No Trend
2025-12-18 11:40:00,25933.0,23Dec25,N/A,0,163307.0,SCAN,No Short Covering
2025-12-18 11:45:00,25935.0,23Dec25,N/A,0,-275.0,SCAN,No Trend
2025-12-18 11:50:00,25950.1,23Dec25,N/A,0,-163341.0,SCAN,No Trend
2025-12-18 11:55:00,25945.0,23Dec25,N/A,0,162861.0,SCAN,No Short Covering
2025-12-18 12:00:00,25947.0,23Dec25,N/A,0,-184.0,SCAN,No Trend
2025-12-18 12:05:00,25959.8,23Dec25,N/A,0,-162926.0,SCAN,No Trend
2025-12-18 12:10:00,25961.0,23Dec25,N/A,0,162234.0,SCAN,No Short Covering
2025-12-18 12:15:00,25951.9,23Dec25,N/A,0,-1076.0,SCAN,No Trend
2025-12-18 12:20:00,25955.0,23Dec25,N/A,0,-161993.0,SCAN,No Trend
2025-12-18 12:25:00,25959.8,23Dec25,N/A,0,162565.0,SCAN,No Short Covering
2025-12-18 12:30:00,25966.1,23Dec25,N/A,0,-162293.0,SCAN,No Trend
2025-12-18 12:35:00,25971.5,23Dec25,N/A,0,162336.0,SCAN,No Short Covering
2025-12-18 12:40:00,25967.8,23Dec25,N/A,0,-524.0,SCAN,No Trend
2025-12-18 12:45:00,25967.0,23Dec25,N/A,0,-162180.0,SCAN,No Trend
2025-12-18 12:50:00,25960.0,23Dec25,N/A,0,161640.0,SCAN,No Short Covering
2025-12-18 12:55:00,25957.7,23Dec25,N/A,0,-320.0,SCAN,No Trend
2025-12-18 13:00:00,25960.0,23Dec25,N/A,0,-161757.0,SCAN,No Trend
2025-12-18 13:05:00,25957.0,23Dec25,N/A,0,161270.0,SCAN,No Short Covering
2025-12-18 13:10:00,25959.0,23Dec25,N/A,0,-662.0,SCAN,No Trend
2025-12-18 13:15:00,25946.8,23Dec25,N/A,0,-161207.0,SCAN,No Trend
2025-12-18 13:20:00,25950.4,23Dec25,N/A,0,160845.0,SCAN,No Short Covering
2025-12-18 13:25:00,25949.4,23Dec25,N/A,0,-163.0,SCAN,No Trend
2025-12-18 13:30:00,25926.1,23Dec25,N/A,0,-160866.0,SCAN,No Trend
2025-12-18 13:35:00,25939.0,23Dec25,N/A,0,160127.0,SCAN,No Short Covering
2025-12-18 13:40:00,25923.7,23Dec25,N/A,0,-30.0,SCAN,No Trend
2025-12-18 13:45:00,25925.6,23Dec25,N/A,0,-160403.0,SCAN,No Trend
2025-12-18 13:50:00,25938.0,23Dec25,N/A,0,160303.0,SCAN,No Short Covering
2025-12-18 13:55:00,25920.2,23Dec25,N/A,0,-79.0,SCAN,No Trend
2025-12-18 14:00:00,25909.9,23Dec25,N/A,0,-160359.0,SCAN,No Trend
2025-12-18 14:05:00,25890.1,23Dec25,N/A,0,160308.0,SCAN,No Short Covering
2025-12-18 14:10:00,25879.0,23Dec25,N/A,0,72.0,SCAN,No Short Covering
2025-12-18 14:15:00,25880.8,23Dec25,N/A,0,-160374.0,SCAN,No Trend
2025-12-18 14:20:00,25857.5,23Dec25,N/A,0,160538.0,SCAN,No Short Covering
2025-12-18 14:25:00,25862.0,23Dec25,N/A,0,673.0,SCAN,No Short Covering
2025-12-18 14:30:00,25875.2,23Dec25,N/A,0,-160512.0,SCAN,No Trend
2025-12-18 14:35:00,25865.0,23Dec25,N/A,0,161358.0,SCAN,No Short Covering
2025-12-18 14:40:00,25870.0,23Dec25,N/A,0,353.0,SCAN,No Short Covering
2025-12-18 14:45:00,25870.7,23Dec25,N/A,0,-161363.0,SCAN,No Trend
2025-12-18 14:50:00,25868.8,23Dec25,N/A,0,161361.0,SCAN,No Short Covering
2025-12-18 14:55:00,25869.0,23Dec25,N/A,0,-123.0,SCAN,No Trend
2025-12-18 15:00:00,25890.0,23Dec25,N/A,0,-161148.0,SCAN,No Trend
2025-12-18 15:05:00,25886.8,23Dec25,N/A,0,161847.0,SCAN,No Short Covering
2025-12-18 15:10:00,25885.0,23Dec25,N/A,0,394.0,SCAN,No Short Covering
2025-12-18 15:15:00,25879.1,23Dec25,N/A,0,-161902.0,SCAN,No Trend
2025-12-18 15:20:00,25875.1,23Dec25,N/A,0,42.0,SCAN,No Short Covering
2025-12-18 15:25:00,25882.0,23Dec25,N/A,0,161621.0,SCAN,No Short Covering
2025-12-18 15:30:00,25882.2,23Dec25,N/A,0,0.0,SCAN,No Short Covering
2025-12-19 09:15:00,25981.3,23Dec25,N/A,0,157495.0,SCAN,No Short Covering
2025-12-19 09:25:00,26008.0,23Dec25,N/A,0,157889.0,SCAN,No Short Covering
2025-12-19 09:40:00,26016.0,23Dec25,N/A,0,157034.0,SCAN,No Short Covering
2025-12-19 09:45:00,26003.6,23Dec25,N/A,0,-294.0,SCAN,Waiting
2025-12-19 09:55:00,26022.0,23Dec25,N/A,0,156972.0,SCAN,No Short Covering
2025-12-19 10:05:00,26011.9,23Dec25,N/A,0,-157037.0,SCAN,Waiting
2025-12-19 10:10:00,25995.0,23Dec25,N/A,0,157078.0,SCAN,No Short Covering
2025-12-19 10:20:00,26005.0,23Dec25,N/A,0,3.0,SCAN,No Short Covering
2025-12-19 10:25:00,26020.0,23Dec25,N/A,0,156922.0,SCAN,No Short Covering
2025-12-19 10:40:00,26036.6,23Dec25,N/A,0,156825.0,SCAN,No Short Covering
2025-12-19 10:55:00,26012.0,23Dec25,N/A,0,156476.0,SCAN,No Short Covering
2025-12-19 11:00:00,26007.0,23Dec25,N/A,0,-221.0,SCAN,No Trend
2025-12-19 11:05:00,26011.5,23Dec25,N/A,0,-156556.0,SCAN,No Trend
2025-12-19 11:10:00,26017.9,23Dec25,N/A,0,156376.0,SCAN,No Short Covering
2025-12-19 11:15:00,26009.1,23Dec25,N/A,0,-156355.0,SCAN,No Trend
2025-12-19 11:20:00,26005.1,23Dec25,N/A,0,-10.0,SCAN,No Trend
2025-12-19 11:25:00,25985.5,23Dec25,N/A,0,156276.0,SCAN,No Short Covering
2025-12-19 11:30:00,25982.2,23Dec25,N/A,0,297.0,SCAN,No Short Covering
2025-12-19 11:35:00,25994.8,23Dec25,N/A,0,-156456.0,SCAN,No Trend
2025-12-19 11:40:00,25969.0,23Dec25,N/A,0,156497.0,SCAN,No Short Covering
2025-12-19 11:45:00,25977.9,23Dec25,N/A,0,-173.0,SCAN,No Trend
2025-12-19 11:50:00,25981.2,23Dec25,N/A,0,-156367.0,SCAN,No Trend
2025-12-19 11:55:00,25976.1,23Dec25,N/A,0,156254.0,SCAN,No Short Covering
2025-12-19 12:05:00,26000.0,23Dec25,N/A,0,156448.0,SCAN,No Short Covering
2025-12-19 12:10:00,25992.0,23Dec25,N/A,0,201.0,SCAN,No Short Covering
2025-12-19 12:15:00,25988.0,23Dec25,N/A,0,-156521.0,SCAN,No Trend
2025-12-19 12:20:00,25980.0,23Dec25,N/A,0,156586.0,SCAN,No Short Covering
2025-12-19 12:25:00,25980.6,23Dec25,N/A,0,18.0,SCAN,No Short Covering
